Date,Ticker,Company_Name,Close,Calculated_Return,Stock_Split,Dividend,Flag_Extreme_Return,Data_Quality_Flag,Data_Quality_Reason
1999-02-22 00:00:00+05:30,RELIANCE.NS,Reliance Industries Ltd.,6.59514856338501,-0.07355040515590128,,0.0,False,True,invalid_ohlc
1999-03-02 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,1.8808972835540767,0.0,,0.0,False,True,invalid_ohlc
1999-03-02 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,0.8005638718605042,0.0,,0.0,False,True,invalid_ohlc
1999-03-02 00:00:00+05:30,HINDALCO.NS,Hindalco Industries Ltd.,26.90810203552246,0.0,,0.0,False,True,invalid_ohlc
1999-03-02 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,38.79917907714844,1.0,,0.0,True,True,spike_reversal
1999-03-02 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,6.036338806152344,0.5000000592458267,,0.0,True,True,spike_reversal
1999-03-02 00:00:00+05:30,RELIANCE.NS,Reliance Industries Ltd.,7.2999749183654785,0.0,,0.0,False,True,invalid_ohlc
1999-03-02 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,31.355226516723636,9.496080770275054,,0.0,True,True,spike_reversal
1999-03-03 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,19.95387077331543,-0.48571409890814765,,0.0,True,False,ok
1999-03-03 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,4.203079700469971,-0.30370381195533336,,0.0,True,False,ok
1999-03-03 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,3.0281624794006348,-0.9034239960669544,,0.0,True,False,ok
1999-03-10 00:00:00+05:30,HINDALCO.NS,Hindalco Industries Ltd.,26.267431259155277,-0.012048083003548427,,0.0,False,True,invalid_ohlc
1999-03-17 00:00:00+05:30,TATACONSUM.NS,Tata Consumer Products Ltd.,27.453125,-0.04547307208140783,,0.0,False,True,invalid_ohlc
1999-03-29 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,1.7351937294006348,0.0,,0.0,False,True,invalid_ohlc
1999-03-29 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,0.7421285510063171,0.0,,0.0,False,True,invalid_ohlc
1999-03-29 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,35.798179626464844,1.0,,0.0,True,True,spike_reversal
1999-03-29 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,5.779821395874023,0.49999953593580115,,0.0,True,True,spike_reversal
1999-03-29 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,26.774497985839844,9.496079078292258,,0.0,True,True,spike_reversal
1999-03-30 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,17.578405380249023,-0.5089581212321289,,0.0,True,False,ok
1999-03-30 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,3.7182912826538086,-0.3566771310082101,,0.0,True,False,ok
1999-03-30 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,2.4500932693481445,-0.9084915328517488,,0.0,True,False,ok
1999-03-31 00:00:00+05:30,TATACONSUM.NS,Tata Consumer Products Ltd.,28.57246208190918,-0.014227638531421394,,0.0,False,True,invalid_ohlc
1999-04-01 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,0.7216759920120239,0.0040647837768224004,,0.0,False,True,invalid_ohlc
1999-04-02 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,0.7216759920120239,0.0,,0.0,False,True,invalid_ohlc
1999-04-02 00:00:00+05:30,INFY.NS,Infosys Ltd.,13.548832893371582,0.0,,0.0,False,True,invalid_ohlc
1999-04-02 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,3.733980417251587,0.0,,0.0,False,True,invalid_ohlc
1999-04-02 00:00:00+05:30,SUNPHARMA.NS,Sun Pharmaceutical Industries Ltd.,3.534558057785034,0.0,,0.0,False,True,invalid_ohlc
1999-04-13 00:00:00+05:30,ITC.NS,ITC Ltd.,10.062684059143066,-0.01937579391470534,,0.0,False,True,invalid_ohlc
1999-04-14 00:00:00+05:30,ITC.NS,ITC Ltd.,10.062684059143066,0.0,,0.0,False,True,invalid_ohlc
1999-04-19 00:00:00+05:30,HINDUNILVR.NS,Hindustan Unilever Ltd.,122.2425537109375,-0.048657784071011734,,0.0,False,True,invalid_ohlc
1999-04-27 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,34.824249267578125,1.0,,0.0,True,True,spike_reversal
1999-04-27 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,4.725523471832275,0.49999992431995044,,0.0,True,True,spike_reversal
1999-04-27 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,20.291824340820312,9.496076985464406,,0.0,True,True,spike_reversal
1999-04-28 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,17.586322784423828,-0.49499779164523305,,0.0,True,False,ok
1999-04-28 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,3.2633097171783447,-0.3094289475800597,,0.0,True,False,ok
1999-04-28 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,1.9907011985778809,-0.9018963911207697,,0.0,True,False,ok
1999-04-29 00:00:00+05:30,RELIANCE.NS,Reliance Industries Ltd.,6.743667125701904,0.08024193455988682,,0.0,False,True,invalid_ohlc
1999-04-30 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,1.7153253555297852,0.0,,0.0,False,True,invalid_ohlc
1999-05-17 00:00:00+05:30,BPCL.NS,Bharat Petroleum Corporation Ltd.,3.219752311706543,0.08018346278569277,,0.0,False,True,invalid_ohlc
1999-05-27 00:00:00+05:30,HINDUNILVR.NS,Hindustan Unilever Ltd.,124.71490478515624,-0.019438081642510263,,0.0,False,True,invalid_ohlc
1999-05-31 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,4.714540004730225,0.07321395716634194,,0.0,False,True,invalid_ohlc
1999-06-04 00:00:00+05:30,BRITANNIA.NS,Britannia Industries Ltd.,61.25721740722656,-0.006258299378774201,,0.0,False,True,invalid_ohlc
1999-06-07 00:00:00+05:30,TATACONSUM.NS,Tata Consumer Products Ltd.,25.777069091796875,0.056883899949801364,,0.0,False,True,invalid_ohlc
1999-07-15 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.9429742097854612,-0.07894741006020956,,0.0,False,True,invalid_ohlc
1999-08-13 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,6.711751461029053,0.08003038849920685,,0.0,False,True,invalid_ohlc
1999-08-18 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,7.61835241317749,0.05367517757737139,,0.0,False,True,invalid_ohlc
1999-09-13 00:00:00+05:30,ITC.NS,ITC Ltd.,10.792465209960938,0.0,,0.0,False,True,invalid_ohlc
1999-09-22 00:00:00+05:30,WIPRO.NS,Wipro Ltd.,3.543274164199829,-0.7839910078816644,,0.0,True,False,ok
1999-09-24 00:00:00+05:30,BRITANNIA.NS,Britannia Industries Ltd.,80.88655090332031,0.4501764066176812,1.5,0.0,True,False,ok
1999-09-27 00:00:00+05:30,WIPRO.NS,Wipro Ltd.,20.66230583190918,3.999308458929452,5.0,0.0,True,False,ok
1999-10-04 00:00:00+05:30,HDFCBANK.NS,HDFC Bank Ltd.,3.843036413192749,-0.03699939628985616,,0.0,False,True,invalid_ohlc
1999-10-19 00:00:00+05:30,BRITANNIA.NS,Britannia Industries Ltd.,61.23989868164063,0.0,,0.0,False,True,invalid_ohlc
1999-10-19 00:00:00+05:30,SBIN.NS,State Bank of India,15.66359043121338,0.0,,0.0,False,True,invalid_ohlc
1999-11-02 00:00:00+05:30,WIPRO.NS,Wipro Ltd.,15.740492820739746,0.08000754593716852,,0.0,False,True,invalid_ohlc
1999-11-08 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,56.31918716430664,1.0,,0.0,True,True,spike_reversal
1999-11-08 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,10.823662757873535,0.49999973566966105,,0.0,True,True,spike_reversal
1999-11-08 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,39.64126586914063,9.49607923581697,,0.0,True,True,spike_reversal
1999-11-09 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,27.791473388671875,-0.5065363193614192,,0.0,True,False,ok
1999-11-09 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,7.080506324768066,-0.3458308445893288,,0.0,True,False,ok
1999-11-09 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,3.752907037734986,-0.9053282745782218,,0.0,True,False,ok
1999-11-23 00:00:00+05:30,HINDUNILVR.NS,Hindustan Unilever Ltd.,126.43680572509766,0.0,,0.0,False,True,invalid_ohlc
1999-11-23 00:00:00+05:30,ITC.NS,ITC Ltd.,8.428317070007324,0.0,,0.0,False,True,invalid_ohlc
1999-11-23 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,70.85814666748047,1.0,,0.0,True,True,spike_reversal
1999-11-23 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,10.14008903503418,0.5000002116122952,,0.0,True,False,ok
1999-11-23 00:00:00+05:30,TATACONSUM.NS,Tata Consumer Products Ltd.,31.810523986816406,0.0,,0.0,False,True,invalid_ohlc
1999-11-23 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,38.63946533203125,9.496084506653666,,0.0,True,False,ok
1999-11-24 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,34.264015197753906,-0.5164421197953942,,0.0,True,False,ok
1999-11-24 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,3.976941108703613,-0.897075669279336,,0.0,True,False,ok
1999-12-09 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,2.687670946121216,-0.007891868933651569,,0.0,False,True,invalid_ohlc
1999-12-20 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,3.99584436416626,0.07884625832543946,,0.0,False,True,invalid_ohlc
1999-12-22 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,3.219097137451172,0.07991779365792229,,0.0,False,True,invalid_ohlc
1999-12-31 00:00:00+05:30,ITC.NS,ITC Ltd.,7.284552574157715,0.0,,0.0,False,True,invalid_ohlc
1999-12-31 00:00:00+05:30,TATACONSUM.NS,Tata Consumer Products Ltd.,31.910245895385746,0.0,,0.0,False,True,invalid_ohlc
2000-01-04 00:00:00+05:30,RELIANCE.NS,Reliance Industries Ltd.,14.304693222045898,0.08005557409705588,,0.0,False,True,invalid_ohlc
2000-01-07 00:00:00+05:30,BRITANNIA.NS,Britannia Industries Ltd.,59.77115631103516,0.07999704164219468,,0.0,False,True,invalid_ohlc
2000-01-07 00:00:00+05:30,INFY.NS,Infosys Ltd.,62.653053283691406,-0.08000038538421406,,0.0,False,True,invalid_ohlc
2000-01-11 00:00:00+05:30,SBIN.NS,State Bank of India,15.807034492492676,-0.07996268756133629,,0.0,False,True,invalid_ohlc
2000-01-17 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,45.352272033691406,0.08005751669802996,,0.0,False,True,invalid_ohlc
2000-01-27 00:00:00+05:30,WIPRO.NS,Wipro Ltd.,53.88595199584961,0.08000566384715446,,0.0,False,True,invalid_ohlc
2000-02-17 00:00:00+05:30,WIPRO.NS,Wipro Ltd.,118.28008270263672,0.0800045364739963,,0.0,False,True,invalid_ohlc
2000-02-24 00:00:00+05:30,WIPRO.NS,Wipro Ltd.,106.81614685058594,-0.07999546588820128,,0.0,False,True,invalid_ohlc
2000-03-17 00:00:00+05:30,SUNPHARMA.NS,Sun Pharmaceutical Industries Ltd.,14.69526481628418,0.0,,0.0,False,True,invalid_ohlc
2000-03-20 00:00:00+05:30,SUNPHARMA.NS,Sun Pharmaceutical Industries Ltd.,14.69526481628418,0.0,,0.0,False,True,invalid_ohlc
2000-04-14 00:00:00+05:30,ITC.NS,ITC Ltd.,7.613800048828125,0.0,,0.0,False,True,invalid_ohlc
2000-04-21 00:00:00+05:30,ITC.NS,ITC Ltd.,6.392861843109131,0.0,,0.0,False,True,invalid_ohlc
2000-05-01 00:00:00+05:30,CIPLA.NS,Cipla Ltd.,59.51289749145508,0.0,,0.0,False,True,invalid_ohlc
2000-08-10 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.8008300065994265,0.0,,0.0,False,True,invalid_ohlc
2000-08-15 00:00:00+05:30,BRITANNIA.NS,Britannia Industries Ltd.,49.8817024230957,0.0,,0.0,False,True,invalid_ohlc
2000-08-15 00:00:00+05:30,TATACONSUM.NS,Tata Consumer Products Ltd.,14.244322776794434,0.0,,0.0,False,True,invalid_ohlc
2000-09-01 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,15.173680305480955,0.0,,0.0,False,True,invalid_ohlc
2000-09-01 00:00:00+05:30,TATACONSUM.NS,Tata Consumer Products Ltd.,14.244322776794434,0.0,,0.0,False,True,invalid_ohlc
2000-10-02 00:00:00+05:30,HINDUNILVR.NS,Hindustan Unilever Ltd.,116.61808013916016,0.0,,0.0,False,True,invalid_ohlc
2000-10-02 00:00:00+05:30,ONGC.NS,Oil & Natural Gas Corporation Ltd.,3.6528570652008057,0.0,,0.0,False,True,invalid_ohlc
2000-12-08 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.932676911354065,0.0809353247072584,,0.0,False,True,invalid_ohlc
2000-12-25 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.6593362092971802,0.0,,0.0,False,True,invalid_ohlc
2000-12-25 00:00:00+05:30,HINDUNILVR.NS,Hindustan Unilever Ltd.,112.0327606201172,0.0,,0.0,False,True,invalid_ohlc
2000-12-25 00:00:00+05:30,INFY.NS,Infosys Ltd.,55.52690505981445,0.0,,0.0,False,True,invalid_ohlc
2000-12-25 00:00:00+05:30,TATACONSUM.NS,Tata Consumer Products Ltd.,14.039365768432615,0.0,,0.0,False,True,invalid_ohlc
2001-01-01 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.8008300065994265,0.014492513223395065,,0.0,False,True,invalid_ohlc
2001-01-26 00:00:00+05:30,ITC.NS,ITC Ltd.,10.131217002868652,0.0,,0.0,False,True,invalid_ohlc
2001-04-05 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.5017638206481934,0.0,,0.0,False,True,invalid_ohlc
2001-04-05 00:00:00+05:30,SBIN.NS,State Bank of India,12.82605266571045,0.0,,0.0,False,True,invalid_ohlc
2001-04-05 00:00:00+05:30,TITAN.NS,Titan Company Ltd.,1.8672131299972532,0.0,,0.0,False,True,invalid_ohlc
2001-04-11 00:00:00+05:30,INFY.NS,Infosys Ltd.,30.721059799194336,-0.15998998455961633,,0.0,False,True,invalid_ohlc
2001-05-01 00:00:00+05:30,HINDUNILVR.NS,Hindustan Unilever Ltd.,118.77786254882812,0.0,,0.0,False,True,invalid_ohlc
2001-08-15 00:00:00+05:30,HINDUNILVR.NS,Hindustan Unilever Ltd.,123.37511444091795,0.0,,0.0,False,True,invalid_ohlc
2001-10-02 00:00:00+05:30,ITC.NS,ITC Ltd.,6.779580116271973,0.0,,0.0,False,True,invalid_ohlc
2001-10-10 00:00:00+05:30,DRREDDY.NS,Dr. Reddy's Laboratories Ltd.,157.39442443847656,1.0451641192000447,2.0,0.0,True,False,ok
2001-10-15 00:00:00+05:30,DRREDDY.NS,Dr. Reddy's Laboratories Ltd.,79.76187896728516,-0.49978411559691127,,0.0,True,False,ok
2001-10-26 00:00:00+05:30,WIPRO.NS,Wipro Ltd.,15.973315238952637,0.0,,0.0,False,True,invalid_ohlc
2001-11-30 00:00:00+05:30,HINDUNILVR.NS,Hindustan Unilever Ltd.,120.00675964355467,0.0,,0.0,False,True,invalid_ohlc
2001-11-30 00:00:00+05:30,ITC.NS,ITC Ltd.,7.594451904296875,0.0,,0.0,False,True,invalid_ohlc
2001-12-14 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.831836462020874,0.0,,0.0,False,True,invalid_ohlc
2001-12-17 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.831836462020874,0.0,,0.0,False,True,invalid_ohlc
2001-12-17 00:00:00+05:30,ITC.NS,ITC Ltd.,7.810688972473144,0.0,,0.0,False,True,invalid_ohlc
2001-12-25 00:00:00+05:30,M&M.NS,Mahindra & Mahindra Ltd.,7.381716251373291,0.0,,0.0,False,True,invalid_ohlc
2001-12-26 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,1.6204708814620972,0.031390285936530926,,0.0,False,True,invalid_ohlc
2002-03-25 00:00:00+05:30,EICHERMOT.NS,Eicher Motors Ltd.,3.166963815689087,0.0,,0.0,False,True,invalid_ohlc
2002-03-29 00:00:00+05:30,ITC.NS,ITC Ltd.,7.929047584533691,0.0,,0.0,False,True,invalid_ohlc
2002-05-01 00:00:00+05:30,TATASTEEL.NS,Tata Steel Ltd.,3.169171094894409,0.0,,0.0,False,True,invalid_ohlc
2002-07-01 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0121729988604784,,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-02 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0122688440605998,0.007873589837634754,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-03 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0122688440605998,0.0,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-04 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0123373139649629,0.0055807950630804015,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-05 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0123099219053983,-0.0022202612045371106,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-08 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.012850796803832,0.04393812589473134,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-09 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.012515322305262,-0.02610534612686155,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-10 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0125016272068023,-0.0010942665418965936,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-11 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0122962398454546,-0.016428850256864802,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-12 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0123920813202857,0.007794372591595877,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-15 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0121387643739581,-0.02044184021879536,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-16 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0122483046725392,0.009024007321214889,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-17 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0121524604037404,-0.007825104890939127,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-18 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0122962398454546,0.011831303039666397,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-19 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0122483046725392,-0.0038983602725608524,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-22 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0119607532396912,-0.023476835409939834,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-23 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0119607532396912,0.0,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-24 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0116458218544721,-0.02633039733434306,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-25 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0117553630843758,0.009406054057201185,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-26 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0113925011828541,-0.030867774897058164,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-29 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0111117977648973,-0.024639314356996733,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-30 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0109885595738887,-0.011090751795169829,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-07-31 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0108858617022633,-0.009345890235644139,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-01 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0110159432515501,0.011949586798420953,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-02 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.010906396433711,-0.009944388359452216,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-05 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0108858617022633,-0.0018828154260217556,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-06 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0107352407649159,-0.013836381672576614,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-07 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0109337903559207,0.018495122312830237,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-08 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0107694724574685,-0.015028447876103801,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-09 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0108516290783882,0.007628657879404921,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-12 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0108995558694005,0.0044165526361150675,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-13 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0108584770932793,-0.0037688486222200446,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-14 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0107489340007305,-0.010088255618884046,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-15 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0107489340007305,0.0,,0.0,False,True,nonpositive_price
2002-08-16 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0105777662247419,-0.01592416289624332,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-19 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0105709247291088,-0.0006467807557607452,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-20 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0105640823021531,-0.0006472874541295637,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-21 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0106667755171656,0.009720978318350504,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-22 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0107010081410408,0.003209275738493833,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-23 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0107352407649159,0.003199009235757,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-26 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0107010081410408,-0.003188808208845817,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-27 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0106393937021493,-0.005757816280430261,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-28 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0106599302962422,0.001930241014462375,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-29 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.010598306544125,-0.005780877585937261,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-08-30 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.010625697672367,0.0025844815988251835,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-09-02 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.010742082260549,0.01095312437550966,,0.0,False,True,nonpositive_price;invalid_ohlc
2002-09-03 00:00:00+05:30,ADANIENT.NS,Adani Enterprises Ltd.,-0.0107147013768553,-0.0025489363262706233,,0.0,False,True,nonpositive_price;invalid_ohlc
